type,source,episodes,status,airing,rating,score,scored_by,popularity,members,genre
TV,Manga,42,FinishedAiring,FALSE,PG-13-Teens13orolder,7.37,318,6820,2036,"SliceofLife,Romance,Historical,Drama,Shoujo"
OVA,Unknown,1,FinishedAiring,FALSE,Rx-Hentai,4.67,264,8903,710,Hentai
TV,Unknown,3,FinishedAiring,FALSE,G-AllAges,5.48,25,11509,179,"Action,Adventure,Kids,Sci-Fi"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.45,849,6462,2417,Hentai
OVA,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.92,36,12040,145,"Kids,Fantasy"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.64,93,10276,331,"Comedy,Shounen"
Special,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.84,35543,1360,59577,"Action,Adventure,Comedy,Shounen,SuperPower"
TV,Unknown,13,FinishedAiring,FALSE,PG-13-Teens13orolder,5.71,185,7360,1573,Comedy
Special,Manga,2,FinishedAiring,FALSE,PG-Children,6.91,9271,2783,18357,"Fantasy,Comedy,SuperPower,Shounen"
TV,Unknown,5,FinishedAiring,FALSE,PG-13-Teens13orolder,4.58,24,11680,167,Game
ONA,Game,11,Notyetaired,FALSE,G-AllAges,0,0,10228,340,"Action,Fantasy"
ONA,Original,24,FinishedAiring,FALSE,G-AllAges,5.91,7131,2833,17706,"Comedy,Parody,School"
Special,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.55,1317,5928,3045,Shounen
TV,Original,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.05,20905,1415,56161,"SliceofLife,Comedy,Parody,Magic,School"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.24,181,10180,350,Music
Movie,Unknown,1,FinishedAiring,FALSE,None,4.14,14,12827,108,"Action,Adventure,Shounen"
Special,Original,2,FinishedAiring,FALSE,PG-Children,6.57,1696,5184,4283,Comedy
TV,Webmanga,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.55,39360,1020,82352,"SliceofLife,Comedy"
ONA,Original,1,FinishedAiring,FALSE,G-AllAges,5.04,224,9867,410,Dementia
ONA,Game,3,FinishedAiring,FALSE,G-AllAges,6.22,333,6373,2513,"Music,School"
Special,Unknown,2,FinishedAiring,FALSE,G-AllAges,4.24,21,11846,157,"Historical,Horror"
TV,Unknown,52,FinishedAiring,FALSE,G-AllAges,6.39,865,7249,1667,"Adventure,Comedy"
TV,Lightnovel,26,FinishedAiring,FALSE,PG-13-Teens13orolder,7.61,22411,1471,53314,"Action,Adventure,Comedy,Drama,Sci-Fi,SuperPower"
OVA,Original,1,FinishedAiring,FALSE,G-AllAges,6.06,31,11339,192,"Comedy,Magic,Shoujo"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,5.29,62,12018,147,"Music,Historical"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.7,18323,1971,33879,"Sports,Comedy,School,Shounen"
TV,Other,13,FinishedAiring,FALSE,PG-13-Teens13orolder,6.51,10489,2200,27988,"Comedy,Sci-Fi"
Special,Manga,2,FinishedAiring,FALSE,PG-13-Teens13orolder,6.36,84,9968,394,"Sci-Fi,Comedy,Shounen"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.79,695,6722,2142,"SliceofLife,MartialArts,Comedy"
Music,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5,274,8760,772,"Psychological,Supernatural,Music,Horror,Mystery,Shoujo"
OVA,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.73,160,9297,562,"Adventure,Kids,Shounen"
Special,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.01,234,8959,690,"Sci-Fi,Adventure"
Movie,Unknown,1,FinishedAiring,FALSE,PG-Children,6.15,33,11679,167,"Kids,Adventure,Comedy,SuperPower"
Movie,Unknown,1,FinishedAiring,FALSE,PG-Children,5.21,33,10811,248,"Fantasy,Comedy"
OVA,Unknown,4,FinishedAiring,FALSE,G-AllAges,5.57,7,13484,77,Kids
Music,Unknown,1,FinishedAiring,FALSE,G-AllAges,6,778,7557,1425,"Adventure,Fantasy,Magic,Mecha,Romance,SuperPower,Supernatural,Music,Sci-Fi"
TV,Manga,26,FinishedAiring,FALSE,G-AllAges,6.07,52,9958,395,"Action,Sports,School"
TV,Original,243,FinishedAiring,FALSE,G-AllAges,5.7,23,10937,230,"Comedy,Parody"
TV,Manga,12,FinishedAiring,FALSE,R+-MildNudity,6.97,175745,224,291333,"Harem,Comedy,Romance,Ecchi,School,Seinen"
Music,Original,1,FinishedAiring,FALSE,G-AllAges,3.67,27,13796,62,"Music,Dementia"
TV,Unknown,13,FinishedAiring,FALSE,PG-Children,5.48,33,11287,196,"Action,Adventure,Sci-Fi,Kids"
OVA,Visualnovel,3,FinishedAiring,FALSE,Rx-Hentai,7.53,10221,2596,21169,"Harem,Hentai"
Special,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.03,98,9732,445,"Comedy,Sci-Fi,Shounen"
Music,Music,1,FinishedAiring,FALSE,G-AllAges,4.25,24,13990,49,Music
OVA,Unknown,1,FinishedAiring,FALSE,Rx-Hentai,5.46,198,8915,707,"Hentai,School"
ONA,Original,1,FinishedAiring,FALSE,G-AllAges,5.36,47,11317,193,Comedy
OVA,Visualnovel,5,FinishedAiring,FALSE,Rx-Hentai,6.3,1220,5705,3376,Hentai
TV,Manga,178,FinishedAiring,FALSE,PG-13-Teens13orolder,8.01,48149,806,107492,"Action,Comedy,Sports,School,Shounen"
Music,Original,1,FinishedAiring,FALSE,G-AllAges,6.66,6516,3664,10113,"Music,SliceofLife,Kids"
ONA,Game,1,FinishedAiring,FALSE,G-AllAges,5.38,63,11414,188,"Action,Adventure"
OVA,Manga,2,FinishedAiring,FALSE,R+-MildNudity,7.22,14625,2150,29153,"Drama,Mecha,Sci-Fi,Shounen"
Music,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,4.8,41,12185,138,"Action,Music"
TV,Unknown,26,FinishedAiring,FALSE,G-AllAges,6.15,76,10028,379,"Comedy,SliceofLife"
OVA,Manga,5,FinishedAiring,FALSE,R+-MildNudity,6.09,482,7736,1305,"Action,Drama,Sci-Fi,Shoujo,SuperPower"
Movie,Unknown,1,FinishedAiring,FALSE,None,5.28,25,11375,188,"Adventure,Sci-Fi"
Music,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.62,3497,4277,6931,Music
OVA,Manga,1,FinishedAiring,FALSE,Rx-Hentai,5.55,95,9795,427,Sports
Music,Game,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.47,82,9408,532,"Music,School"
Movie,Manga,1,FinishedAiring,FALSE,G-AllAges,7.89,3793,3781,9371,"Action,Mystery,Historical,Police,Drama,Romance"
TV,Original,5,FinishedAiring,FALSE,PG-13-Teens13orolder,5.73,209,8758,771,Comedy
OVA,Unknown,1,FinishedAiring,FALSE,Rx-Hentai,4.82,86,10291,331,Hentai
Music,Original,1,FinishedAiring,FALSE,G-AllAges,3.5,14,14099,40,Music
TV,Unknown,28,FinishedAiring,FALSE,G-AllAges,6.48,33,11455,182,"Comedy,Sci-Fi"
OVA,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.93,29,12295,132,"Fantasy,Kids"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.32,2156,4887,4971,"Action,Comedy,Shounen,Supernatural"
Music,Music,1,FinishedAiring,FALSE,G-AllAges,4.87,110,11088,216,"Music,SliceofLife"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.04,750,6632,2224,"Comedy,MartialArts,Music,SliceofLife"
Special,Original,4,FinishedAiring,FALSE,G-AllAges,3.92,12,14092,42,SliceofLife
Music,Original,1,FinishedAiring,FALSE,G-AllAges,5.22,51,12079,142,"Music,Kids"
TV,Unknown,64,FinishedAiring,FALSE,G-AllAges,4.85,26,11962,150,"Kids,Cars"
Movie,Other,1,FinishedAiring,FALSE,G-AllAges,5.75,109,11021,223,Historical
OVA,Unknown,2,FinishedAiring,FALSE,PG-13-Teens13orolder,6.85,1526,5208,4230,Romance
Music,Music,1,FinishedAiring,FALSE,G-AllAges,5.2,109,10831,244,"Music,SliceofLife,Kids"
Movie,Unknown,1,FinishedAiring,FALSE,R+-MildNudity,5.59,1012,6461,2415,"Action,Mecha,Sci-Fi"
TV,Unknown,51,FinishedAiring,FALSE,G-AllAges,7.56,3552,4014,8061,"Comedy,Magic,Shoujo"
TV,4-komamanga,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.51,102220,440,180124,"SliceofLife,Comedy,Romance,Seinen"
TV,Manga,24,FinishedAiring,FALSE,PG-13-Teens13orolder,8.07,2651,4412,6408,"Action,Adventure,Comedy,Romance,School,Shounen"
TV,Novel,22,FinishedAiring,FALSE,PG-13-Teens13orolder,7.56,5709,3012,15577,"Action,Drama,Mecha,Military,Sci-Fi,Space"
TV,Lightnovel,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.98,389033,51,630486,"Comedy,Demons,Supernatural,Romance,Fantasy"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.38,67,10740,258,"SliceofLife,Fantasy"
TV,Visualnovel,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.33,10514,2470,23096,"Fantasy,Comedy,Harem,Romance,Drama"
Special,Manga,9,FinishedAiring,FALSE,None,5.95,44,10247,337,Mecha
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,4.07,106,11133,211,Dementia
TV,Unknown,15,FinishedAiring,FALSE,None,5.78,9,12545,121,Comedy
OVA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.88,5735,3333,12750,"Action,Comedy,Mecha,Sci-Fi,Shounen"
Special,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.49,25272,1572,47965,"Fantasy,Magic,Shounen"
OVA,Manga,4,FinishedAiring,FALSE,PG-13-Teens13orolder,7.03,4693,3722,9711,"Sci-Fi,Comedy,Police,Mecha"
TV,Original,25,FinishedAiring,FALSE,R-17+(violence&profanity),8.21,285107,61,563076,"Action,Sci-Fi,Mystery,SuperPower"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.71,18133,1715,42517,"Comedy,School,Shounen,Sports"
TV,Novel,12,FinishedAiring,FALSE,R-17+(violence&profanity),7.84,37344,724,118834,"Psychological,Historical,Thriller,Drama,Seinen"
TV,Unknown,14,FinishedAiring,FALSE,PG-13-Teens13orolder,5.88,69,9777,435,"Comedy,Parody"
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.21,57,11648,171,"Adventure,Fantasy"
TV,Manga,11,FinishedAiring,FALSE,PG-13-Teens13orolder,7.34,22974,1518,51051,"Supernatural,Drama,Romance,Josei"
Movie,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.3,3174,4302,6824,"Military,Sci-Fi,Space,Drama,Mecha"
OVA,Lightnovel,1,FinishedAiring,FALSE,G-AllAges,6.09,104,9736,445,"Fantasy,Mystery,Romance,Shoujo"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.91,825,6064,2878,"Historical,Romance,Fantasy,Josei"
Special,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.51,871,6529,2335,"School,SliceofLife"
OVA,Manga,3,FinishedAiring,FALSE,R+-MildNudity,6.66,1849,5181,4283,"Action,Adventure,Harem,Comedy,SuperPower,Magic,Romance,Ecchi,Fantasy,Shounen"
ONA,Manga,5,FinishedAiring,FALSE,G-AllAges,6.9,847,6992,1888,"SliceofLife,Magic,Comedy,Seinen"
TV,Lightnovel,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.93,119405,354,212461,"Drama,Psychological,School,SliceofLife"
TV,Unknown,96,FinishedAiring,FALSE,G-AllAges,6.29,67,10168,350,"Comedy,School,SliceofLife,Supernatural"
TV,Unknown,26,FinishedAiring,FALSE,G-AllAges,5.63,98,10167,351,Comedy
ONA,Game,5,FinishedAiring,FALSE,G-AllAges,5.5,248,7280,1632,"Comedy,Parody"
Movie,Unknown,1,FinishedAiring,FALSE,R+-MildNudity,6.82,3290,4340,6667,"Action,Comedy"
ONA,Other,1,FinishedAiring,FALSE,G-AllAges,5.1,55,12332,132,"Comedy,Fantasy,Kids"
Music,Music,1,FinishedAiring,FALSE,R+-MildNudity,5.46,68,12701,113,Music
ONA,Novel,26,CurrentlyAiring,TRUE,PG-13-Teens13orolder,7.68,381,7272,1649,"Action,Adventure,Historical,Romance,MartialArts,Fantasy"
Special,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.14,8985,2335,25392,"Parody,Comedy"
Movie,Original,1,FinishedAiring,FALSE,PG-Children,4.85,360,8951,693,"Sci-Fi,Space"
OVA,Unknown,10,FinishedAiring,FALSE,None,5.91,60,10150,353,Sports
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.84,104,9296,565,"Adventure,Comedy,Romance,Shoujo,ShounenAi"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.5,3994,4311,6761,"Adventure,Comedy,Fantasy,Historical"
OVA,Visualnovel,4,FinishedAiring,FALSE,Rx-Hentai,6.73,1322,5430,3792,Hentai
TV,Original,56,FinishedAiring,FALSE,G-AllAges,5.25,28,11441,183,"Mystery,Kids,Fantasy"
TV,Manga,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.82,53881,855,101713,"Comedy,Romance,Seinen"
TV,Original,0,Notyetaired,FALSE,None,0,0,6755,2094,"Music,School"
TV,Unknown,13,FinishedAiring,FALSE,R-17+(violence&profanity),6.68,3023,4093,7733,"Action,Drama,Shounen"
Movie,Lightnovel,1,FinishedAiring,FALSE,R-17+(violence&profanity),7.85,16978,1922,35288,"Adventure,Drama,Fantasy"
TV,Unknown,26,FinishedAiring,FALSE,PG-13-Teens13orolder,6.63,2042,4399,6447,"Action,Mecha,Sci-Fi"
Special,Original,5,FinishedAiring,FALSE,G-AllAges,6.4,20,11197,220,"SliceofLife,Comedy"
Movie,Unknown,1,FinishedAiring,FALSE,PG-Children,4.88,8,13150,92,"Kids,Sports"
OVA,Manga,2,FinishedAiring,FALSE,R-17+(violence&profanity),7.1,234,8196,1041,"Mystery,Shounen"
Special,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.01,267,7663,1354,"SliceofLife,Comedy,Josei"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.75,57,11769,162,SliceofLife
TV,Visualnovel,12,FinishedAiring,FALSE,R+-MildNudity,6.02,220738,145,361605,"Harem,Drama,Romance,School"
TV,Game,51,FinishedAiring,FALSE,PG-Children,5.91,146,7352,1578,"Action,Fantasy,Supernatural"
TV,Manga,24,FinishedAiring,FALSE,PG-13-Teens13orolder,8.24,37675,1261,64574,"Action,Cars,Sports,Drama,Seinen"
TV,Unknown,52,FinishedAiring,FALSE,G-AllAges,6.42,24,11453,183,"Kids,Adventure,Fantasy,Magic,Romance,Supernatural,Demons,Historical,Drama"
TV,Unknown,26,FinishedAiring,FALSE,G-AllAges,6.46,369,8151,1068,"Drama,Fantasy,Kids,Romance"
Special,Lightnovel,1,FinishedAiring,FALSE,PG-13-Teens13orolder,4.78,263,9184,604,"Action,Horror"
ONA,Webmanga,52,FinishedAiring,FALSE,PG-13-Teens13orolder,7.68,81885,464,173776,"Comedy,Historical,Parody"
ONA,Game,4,FinishedAiring,FALSE,PG-13-Teens13orolder,5.13,377,8342,965,"Action,Sci-Fi,Space"
TV,Visualnovel,13,FinishedAiring,FALSE,PG-13-Teens13orolder,6.08,3116,3890,8735,"Drama,Romance,School,Supernatural"
OVA,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.05,22,12526,122,"Fantasy,Kids"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.41,118,8310,979,"Comedy,Magic,Fantasy"
ONA,Other,1,FinishedAiring,FALSE,G-AllAges,4.42,26,12048,144,Comedy
TV,Unknown,26,FinishedAiring,FALSE,PG-Children,5.5,40,10798,248,"Fantasy,Kids"
Movie,Other,1,FinishedAiring,FALSE,G-AllAges,7.11,9,13047,96,Fantasy
Movie,Manga,1,FinishedAiring,FALSE,G-AllAges,5.8,15,12763,111,"Adventure,Comedy"
Special,Game,1,FinishedAiring,FALSE,R-17+(violence&profanity),5.63,1570,5997,2947,"Action,Adventure,Military,Horror"
Special,Original,1,FinishedAiring,FALSE,R+-MildNudity,7,1395,4813,5183,"Action,Military,Sci-Fi,Magic,Ecchi"
Movie,Manga,1,FinishedAiring,FALSE,G-AllAges,6.68,558,7490,1473,"Drama,Sci-Fi,Space"
ONA,Original,11,FinishedAiring,FALSE,R-17+(violence&profanity),5.7,27,10174,350,"Drama,Supernatural,Thriller"
Special,Unknown,2,FinishedAiring,FALSE,PG-13-Teens13orolder,7.09,10467,2374,24742,"Comedy,Parody"
TV,Novel,26,FinishedAiring,FALSE,PG-13-Teens13orolder,8.09,3201,3959,8376,"Adventure,Mystery,Historical,Drama"
ONA,Original,1,FinishedAiring,FALSE,G-AllAges,7.29,1986,5187,4274,"Action,Sci-Fi,Mecha"
Movie,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.87,3574,4080,7811,"Action,Adventure,Comedy,Romance,Drama,Sci-Fi"
ONA,Original,4,FinishedAiring,FALSE,G-AllAges,4.54,13,12576,119,"SliceofLife,Mystery,Comedy"
OVA,Unknown,6,FinishedAiring,FALSE,R+-MildNudity,5.56,1605,5096,4489,"Comedy,Psychological"
ONA,Game,3,FinishedAiring,FALSE,G-AllAges,5.85,194,8364,956,Comedy
Special,Manga,4,FinishedAiring,FALSE,PG-13-Teens13orolder,6.65,4508,3504,11220,"SliceofLife,Comedy,Josei"
Music,Music,1,FinishedAiring,FALSE,G-AllAges,5.14,81,12120,141,"Music,Space"
OVA,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.45,1480,5263,4104,"Comedy,Ecchi,Parody,School,Shounen"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,7.87,1372,5058,4550,"Comedy,Drama,SliceofLife"
Special,Visualnovel,1,FinishedAiring,FALSE,Rx-Hentai,5.97,349,8048,1130,Hentai
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.36,8597,3141,14376,"Adventure,Sci-Fi,Shounen"
Movie,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.22,34768,1392,57451,"Action,Adventure,Comedy,SuperPower,Fantasy,Shounen"
Movie,Manga,1,FinishedAiring,FALSE,G-AllAges,6.36,74,10541,287,"Adventure,Drama"
OVA,Unknown,6,FinishedAiring,FALSE,G-AllAges,7.6,5,13739,64,"Drama,Fantasy,Historical,Kids,School"
OVA,Book,1,FinishedAiring,FALSE,G-AllAges,4.43,7,13174,90,"Demons,Drama,Kids"
TV,Original,23,FinishedAiring,FALSE,R-17+(violence&profanity),7.99,136841,161,342724,"Sci-Fi,Mystery,Psychological"
Movie,Unknown,1,FinishedAiring,FALSE,PG-Children,7.37,1468,6405,2473,"Adventure,Comedy"
Movie,Cardgame,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.16,707,6499,2371,"Comedy,Mystery,SuperPower"
Movie,Original,1,FinishedAiring,FALSE,R+-MildNudity,6.67,2596,4586,5842,"Action,Drama,Fantasy,Romance,Sci-Fi"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.64,2821,4965,4767,"MartialArts,Comedy"
OVA,Manga,2,FinishedAiring,FALSE,PG-13-Teens13orolder,8.15,23974,1592,47208,"Mystery,Comedy,Psychological,Supernatural,Drama"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,8.87,27311,1107,74830,"Drama,Historical,Josei"
TV,Original,12,FinishedAiring,FALSE,R+-MildNudity,6.71,2736,4384,6483,"Adventure,Comedy,Mecha,Sci-Fi,Shounen"
ONA,Novel,0,Notyetaired,FALSE,R-17+(violence&profanity),0,0,7780,1276,"Action,Adventure,Mystery,Comedy,Historical,Supernatural,ShounenAi"
OVA,Visualnovel,1,FinishedAiring,FALSE,Rx-Hentai,6.2,666,6640,2210,Hentai
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.51,1440,5194,4268,"Hentai,School,Supernatural"
Music,Original,1,FinishedAiring,FALSE,G-AllAges,5.61,88,11685,167,"Music,Kids"
TV,Original,52,FinishedAiring,FALSE,G-AllAges,5.23,13,13119,93,"Action,Adventure,Cars"
Movie,Manga,1,FinishedAiring,FALSE,R+-MildNudity,7.88,70849,796,108779,"Action,Military,Adventure,Demons,Supernatural,Fantasy,Seinen"
Movie,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.57,66287,903,95471,"Action,Adventure,Fantasy,MartialArts,Shounen,SuperPower"
ONA,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.68,292,9202,603,"Music,Fantasy"
TV,Unknown,26,FinishedAiring,FALSE,PG-13-Teens13orolder,7.2,3287,3794,9299,"Adventure,Fantasy,Magic,MartialArts,SuperPower,Drama,Shounen"
OVA,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.11,27,12299,132,Kids
TV,Unknown,26,FinishedAiring,FALSE,G-AllAges,6.76,895,7293,1629,"Adventure,Historical"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.26,19,12530,122,"Kids,SliceofLife,Drama"
TV,Unknown,55,FinishedAiring,FALSE,G-AllAges,6.45,271,9183,607,"Adventure,Comedy,Drama"
TV,Lightnovel,26,FinishedAiring,FALSE,PG-13-Teens13orolder,7.25,10848,2055,31446,"Adventure,Fantasy"
TV,Manga,12,FinishedAiring,FALSE,R-17+(violence&profanity),7.48,173199,213,300154,"Action,Comedy,Demons,Supernatural,Fantasy,Shounen"
TV,Webmanga,0,CurrentlyAiring,TRUE,R+-MildNudity,5.26,573,4008,8117,Ecchi
TV,Manga,26,FinishedAiring,FALSE,PG-13-Teens13orolder,6.71,5491,3310,12960,"Adventure,Comedy,Drama,Military,Sci-Fi,Shounen,Supernatural"
OVA,Manga,2,FinishedAiring,FALSE,Rx-Hentai,6.97,1758,5266,4099,Hentai
Movie,Original,1,FinishedAiring,FALSE,R+-MildNudity,8.18,2481,2181,28352,"Action,Military,Sci-Fi,SuperPower,Mecha,School"
OVA,Manga,3,FinishedAiring,FALSE,R+-MildNudity,7.64,3312,3812,9191,"Action,Military,Adventure,Drama,Romance"
Music,Original,1,FinishedAiring,FALSE,G-AllAges,5.06,101,11445,185,Music
Music,Unknown,1,FinishedAiring,FALSE,G-AllAges,7.16,1171,6974,1902,Music
ONA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.77,636,5846,3152,Drama
OVA,Manga,2,FinishedAiring,FALSE,PG-13-Teens13orolder,5.76,554,7899,1214,"Magic,Adventure,Comedy,Sci-Fi,Shounen"
OVA,Manga,1,FinishedAiring,FALSE,R+-MildNudity,6.75,114389,454,176439,"Ecchi,Comedy,Supernatural"
TV,Lightnovel,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.43,41266,972,87328,"Fantasy,Harem,Romance,School"
TV,Manga,11,FinishedAiring,FALSE,PG-13-Teens13orolder,7.45,8804,2199,28032,"Drama,Josei,Romance,SliceofLife"
ONA,Original,11,FinishedAiring,FALSE,PG-13-Teens13orolder,5.72,75,9494,509,"Comedy,Sci-Fi"
Movie,Game,1,FinishedAiring,FALSE,G-AllAges,6.81,273,8170,1057,"Adventure,Demons,Magic,Fantasy,Shounen"
TV,Original,48,FinishedAiring,FALSE,G-AllAges,7.2,4936,3113,14616,"Action,Fantasy,Magic,Shoujo"
TV,Cardgame,13,FinishedAiring,FALSE,PG-13-Teens13orolder,6.8,15083,1130,72818,"Action,Fantasy,Historical,Samurai"
TV,Manga,148,FinishedAiring,FALSE,PG-13-Teens13orolder,9.11,403377,35,720920,"Action,Adventure,SuperPower,Shounen"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.28,388,7658,1361,"Comedy,Drama,Ecchi,Harem,Music"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,8.23,45273,921,92898,"Comedy,School,Seinen,SliceofLife"
OVA,Manga,3,FinishedAiring,FALSE,PG-13-Teens13orolder,6.35,348,8527,876,Comedy
TV,Manga,11,FinishedAiring,FALSE,PG-13-Teens13orolder,8.64,31558,1038,80448,"SliceofLife,Supernatural,Drama,Fantasy,Shoujo"
OVA,Manga,5,FinishedAiring,FALSE,PG-13-Teens13orolder,6.73,526,7280,1642,"SliceofLife,Comedy,Sports,Romance,School,Shoujo"
OVA,Unknown,1,FinishedAiring,FALSE,Rx-Hentai,4.99,192,9168,614,Hentai
Special,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,8.14,7075,3165,14220,"Action,Comedy,Historical,Parody,Samurai,Shounen"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.37,1560,5323,3972,Hentai
TV,Game,11,FinishedAiring,FALSE,R-17+(violence&profanity),7.77,59925,703,121450,"Action,Mystery,Horror,Psychological,School"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.42,61,11601,173,"Dementia,Music"
Music,Music,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.3,200,10265,336,Music
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.53,74301,554,148187,"Action,Comedy,Drama,Magic,Seinen"
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,4.44,25,11452,181,"Comedy,Shoujo"
Music,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.73,441,8657,818,Music
TV,Visualnovel,26,FinishedAiring,FALSE,R-17+(violence&profanity),8.11,83160,373,201912,"Action,Drama,Seinen,Thriller"
OVA,Manga,4,FinishedAiring,FALSE,R+-MildNudity,6.49,12586,2440,23492,"Comedy,Ecchi,Romance,Seinen,SliceofLife"
Special,Original,1,FinishedAiring,FALSE,G-AllAges,5.8,1709,5950,3012,SliceofLife
OVA,Manga,1,FinishedAiring,FALSE,G-AllAges,7.64,9307,2806,18012,"Action,Cars,Drama,Seinen,Sports"
TV,Book,26,FinishedAiring,FALSE,G-AllAges,6.52,1111,6254,2646,"Kids,SliceofLife,Comedy"
TV,Game,12,FinishedAiring,FALSE,R-17+(violence&profanity),7.11,115107,371,203008,"Action,Demons,Fantasy"
Movie,Unknown,1,FinishedAiring,FALSE,PG-Children,7.34,1615,5027,4626,"Drama,Historical,SliceofLife"
TV,Unknown,88,FinishedAiring,FALSE,G-AllAges,6.38,8,13246,87,"Comedy,Historical"
Movie,Book,1,FinishedAiring,FALSE,G-AllAges,6.29,1421,5967,2990,"Horror,Supernatural,Fantasy"
TV,Lightnovel,12,FinishedAiring,FALSE,R+-MildNudity,6.95,56592,712,120462,"Action,Comedy,Ecchi,Harem,Samurai,School"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.38,25722,1150,71644,"SliceofLife,Comedy,School"
TV,Manga,12,CurrentlyAiring,TRUE,PG-13-Teens13orolder,6.9,10801,1249,65420,"Romance,School,Shoujo"
Movie,Novel,1,FinishedAiring,FALSE,R+-MildNudity,7.1,11216,1850,37433,"Sci-Fi,Psychological"
OVA,Manga,6,FinishedAiring,FALSE,PG-13-Teens13orolder,7.91,5527,3729,9670,"Comedy,SliceofLife"
Special,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.83,1937,5042,4595,Comedy
ONA,Picturebook,1,FinishedAiring,FALSE,PG-Children,6.36,115,11019,223,"Kids,Drama"
